x,y
-2.1536648,53.5343224
-2.1541528,53.5340086
-2.1558427,53.5329136
-2.2222424,53.4738949
-2.2440028,53.4710728
-2.1531111,53.5331314
-2.1530405,53.5330367
-2.1531392,53.5330482
-2.1530633,53.5329801
-2.1531595,53.5329908
-2.153096,53.532899
-2.1531887,53.5329099
-2.1531181,53.532844
-2.1532089,53.5328546
-2.1532457,53.532749
-2.153175,53.532719
-2.1532525,53.5327284
-2.1532231,53.5326074
-2.1532867,53.5326152
-2.15323,53.5325925
-2.1532914,53.5325994
-2.1420486,53.4190326
-2.1425527,53.4186946
-2.1426404,53.4186407
-2.1425972,53.4186672
-2.1453911,53.4172277
-2.1452182,53.4171217
-2.2343932,53.4867261
-2.2345222,53.4869016
-2.2344138,53.4870657
-2.2343664,53.4870936
-2.2343059,53.4871239
-2.2334447,53.4875086
-2.2329264,53.4877184
-2.2328223,53.4877567
-2.2330395,53.4876804
-2.2330908,53.4877228
-2.2331703,53.4877852
-2.2332165,53.4878247
-2.2325642,53.4878839
-2.2326528,53.4879595
-2.2327311,53.4880296
-2.232849,53.4880427
-2.2329041,53.4880185
-2.2329487,53.4879978
-2.2335915,53.4876617
-2.2336396,53.4876393
-2.2336868,53.487622
-2.2354067,53.4872086
-2.2354375,53.4872338
-2.2354663,53.4872564
-2.2357139,53.4874816
-2.2357783,53.487539
-2.2359275,53.4874792
-2.2360831,53.487608
-2.2364405,53.4879122
-2.2364798,53.4879486
-2.236543,53.4880071
-2.2363945,53.4880771
-2.2318825,53.4870546
-2.2320175,53.4869598
-2.232086,53.4869128
-2.2319241,53.4869054
-2.2308391,53.4866145
-2.2317011,53.487066
-2.2317459,53.4870879
-2.2317968,53.4871136
-2.2323053,53.4873855
-2.2327584,53.487122
-2.2330821,53.4868799
-2.2334238,53.4866581
-2.2340482,53.4868344
-2.2340904,53.4868558
-2.2341361,53.4868801
-2.2340726,53.4865332
-2.2337945,53.4864045
-2.2335043,53.4866022
-2.2336838,53.4866923
-2.2337858,53.4867427
-2.2342931,53.486667
-2.2342756,53.4867771
-2.2338826,53.4863407
-2.234412,53.4866119
-2.2348271,53.4868035
-2.2350165,53.4870301
-2.2353,53.4869543
-2.2351551,53.4870351
-2.2365729,53.4859976
-2.2361697,53.4863498
-2.2368946,53.4866131
-2.2370208,53.4866519
-2.2338474,53.4863662
-2.2338394,53.4863196
-2.2337487,53.4863159
-2.2333135,53.4860535
-2.2337821,53.4862917
-2.2334661,53.4865827
-2.2334622,53.4866315
-2.2333865,53.4866391
-2.23337,53.486585
-2.2334126,53.4865554
-2.2336941,53.4863555
-2.2337506,53.4863831
-2.2321167,53.4861121
-2.2324963,53.4865507
-2.2325121,53.486614
-2.2319834,53.4862116
-2.2324546,53.4865304
-2.2325236,53.4864814
-2.2326646,53.4863813
-2.2328186,53.4863926
-2.2325579,53.4865808
-2.2326813,53.4866442
-2.2321956,53.4868306
-2.2324656,53.4866478
-2.2326057,53.4867105
-2.2327432,53.4867758
-2.233332,53.4866113
-2.2330473,53.4868169
-2.2330079,53.4868454
-2.2329605,53.486879
-2.2326903,53.4870705
-2.2385602,53.4848028
-2.2378786,53.4847771
-2.237865,53.4848864
-2.2372716,53.4845234
-2.237781,53.4848415
-2.2373912,53.4850759
-2.2381935,53.4849877
-2.2381636,53.485007
-2.238107,53.4850449
-2.2369202,53.4856562
-2.2374096,53.4856369
-2.2390932,53.486275
-2.2385024,53.4860994
-2.2381462,53.4859839
-2.2377188,53.4858449
-2.2378064,53.4858771
-2.2370541,53.4864536
-2.2369975,53.4865079
-2.2369064,53.4864521
-2.2369743,53.486381
-2.2371009,53.486405
-2.2370672,53.4860872
-2.2374026,53.4861116
-2.237684,53.4858312
-2.2366916,53.4859477
-2.2372858,53.4856879
-2.2355224,53.4859629
-2.2358613,53.4860865
-2.2361952,53.4862339
-2.2356322,53.486285
-2.2358971,53.4865512
-2.2355948,53.4863219
-2.2360463,53.4864552
-2.2370738,53.4867835
-2.2382892,53.4871397
-2.2384701,53.4871961
-2.2385286,53.4872143
-2.2410504,53.4862788
-2.2402653,53.4860652
-2.2402215,53.4860533
-2.2403294,53.4860847
-2.2407388,53.4867444
-2.2399869,53.4864908
-2.2399266,53.4864698
-2.2406964,53.4868002
-2.2398577,53.4865075
-2.2392295,53.4862146
-2.2392987,53.4862376
-2.239873,53.4864523
-2.2381125,53.4858609
-2.2391363,53.486206
-2.2394592,53.485711
-2.2393118,53.4862587
-2.2392884,53.4862919
-2.2391702,53.4863081
-2.239115,53.4862375
-2.2389383,53.4866802
-2.2392692,53.4863218
-2.2392341,53.4863247
-2.2389262,53.4864805
-2.2325399,53.4856764
-2.2328479,53.4854448
-2.2326567,53.4853514
-2.2324507,53.4852534
-2.2332686,53.4848662
-2.2341836,53.4849821
-2.2338999,53.4851772
-2.23395,53.4852018
-2.2341066,53.4854338
-2.233711,53.4857595
-2.2340662,53.4855243
-2.2340059,53.4852271
-2.2344664,53.4854635
-2.2344903,53.4854756
-2.2349811,53.4857073
-2.2349211,53.4856917
-2.2341632,53.4854605
-2.2344298,53.4855887
-2.2346829,53.4857209
-2.235029,53.4859065
-2.2352277,53.4865851
-2.2394038,53.4845556
-2.2388147,53.4846867
-2.2410123,53.4861294
-2.2395978,53.4856272
-2.2396351,53.4856504
-2.2409392,53.4845889
-2.2409023,53.4845765
-2.2402569,53.4845611
-2.2401792,53.484772
-2.2401625,53.484799
-2.2401453,53.4848286
-2.239992,53.4850571
-2.2395539,53.4856033
-2.2395991,53.4855268
-2.2397116,53.4853131
-2.2396853,53.4853724
-2.2394472,53.4850376
-2.2400144,53.4848111
-2.2400058,53.4848301
-2.2393893,53.4849013
-2.2393406,53.4848815
-2.2401591,53.4845756
-2.2400225,53.484793
-2.2400744,53.4845871
-2.2391905,53.4847293
-2.2392176,53.4847257
-2.2391745,53.4847341
-2.2387925,53.4848814
-2.2382998,53.4851413
-2.2382035,53.485188
-2.2377934,53.4853973
-2.2335738,53.4834125
-2.2332459,53.4836036
-2.2332568,53.4835962
-2.2332778,53.4836072
-2.2332837,53.4836224
-2.2332441,53.4836308
-2.2332225,53.4836195
-2.236212,53.4828406
-2.2357123,53.4825969
-2.2355923,53.4825382
-2.2353997,53.4833123
-2.2349531,53.4831384
-2.2349934,53.4831073
-2.2349205,53.4830731
-2.2348659,53.4830474
-2.234826,53.4830781
-2.234814,53.4831504
-2.234295,53.4828996
-2.2352638,53.483371
-2.2342953,53.48414
-2.2343085,53.4841271
-2.2342382,53.4841096
-2.2332939,53.4836155
-2.2332596,53.4836388
-2.2342508,53.4840958
-2.2348898,53.4831861
-2.2347623,53.4831262
-2.2338527,53.4839152
-2.2338678,53.4839045
-2.2337475,53.4838618
-2.2337623,53.4838506
-2.232902,53.484596
-2.2327828,53.4845428
-2.2331598,53.4842791
-2.2337207,53.483881
-2.2338341,53.4839286
-2.2342807,53.4841514
-2.2339214,53.4844186
-2.233617,53.4846291
-2.2335879,53.4846488
-2.2342242,53.4841248
-2.2335634,53.4846673
-2.2332369,53.4848503
-2.233193,53.4848279
-2.1945402,53.4827527
-2.1946035,53.4823172
-2.1944228,53.4825559
-2.2269067,53.4809926
-2.2241379,53.4781024
-2.2241881,53.4781196
-2.1900027,53.4813399
-2.1901009,53.4813212
-2.2372212,53.4844793
-2.2372228,53.4844034
-2.237304,53.4843707
-2.2373777,53.4844268
-2.2373646,53.4844979
-2.2371575,53.484435
-2.2360853,53.4837734
-2.2358318,53.4839479
-2.2358096,53.4839674
-2.2357687,53.4840038
-2.2348729,53.4851922
-2.2325858,53.4857011
-2.2329019,53.485469
-2.2326283,53.4857203
-2.2329866,53.4855049
-2.2334214,53.4857199
-2.2335067,53.4857657
-2.2342023,53.4881456
-2.2342892,53.4881052
-2.2332348,53.4882179
-2.2338877,53.4878933
-2.2338528,53.487868
-2.2339034,53.4878465
-2.2339803,53.4878545
-2.2339664,53.4878941
-2.2339175,53.4879162
-2.2340076,53.487877
-2.2346782,53.4871889
-2.2349373,53.4874399
-2.2349985,53.4874521
-2.2349993,53.4874153
-2.2339497,53.4878273
-2.2349119,53.4874093
-2.2349345,53.4874013
-2.2349672,53.4873898
-2.234562,53.4880693
-2.2346062,53.4880516
-2.2356108,53.4880135
-2.2355752,53.4879838
-2.234654,53.4880307
-2.2355223,53.4879556
-2.2349612,53.4874668
-2.2350206,53.4874433
-2.235317,53.4876891
-2.2352571,53.4876735
-2.235219,53.4876903
-2.2352419,53.4877195
-2.2352639,53.4877448
-2.2353205,53.4877315
-2.2353552,53.4877192
-2.235283,53.4876633
-2.2364597,53.4848672
-2.2359773,53.4844173
-2.2364422,53.4848183
-2.2359439,53.4844621
-2.2348178,53.4843866
-2.2349054,53.4845562
-2.2353209,53.484354
-2.2352665,53.4843251
-2.2354687,53.4841916
-2.2354982,53.4841743
-2.2355197,53.4840554
-2.2355225,53.4841609
-2.2362118,53.4842841
-2.2357785,53.4838577
-2.2357353,53.483882
-2.235802,53.4838441
-2.2362532,53.4837186
-2.235429,53.4833275
-2.235479,53.4833514
-2.2353137,53.4833943
-2.2359817,53.4837276
-2.2351762,53.4835275
-2.2351403,53.4835515
-2.2347122,53.4838352
-2.2353519,53.4834149
-2.2351634,53.4835363
-2.2347654,53.4838023
-2.2346738,53.4838666
-2.2349584,53.4839647
-2.2404023,53.4844395
-2.2404088,53.484547
-2.2356869,53.4832539
-2.2358278,53.4825133
-2.2363166,53.4827527
-2.2362807,53.482782
-2.2362635,53.4828592
-2.2364897,53.482844
-2.2363679,53.4827563
-2.2364222,53.4827688
-2.2363513,53.4828863
-2.2374319,53.482326
-2.2374964,53.4829328
-2.2382525,53.483049
-2.2383727,53.4826981
-2.2384528,53.4825307
-2.2385292,53.4825437
-2.2376734,53.4824123
-2.2377543,53.4824258
-2.2377293,53.4824216
-2.2384827,53.482535
-2.2391741,53.4826461
-2.2379358,53.4820366
-2.2391865,53.48262
-2.239179,53.4826361
-2.238852,53.4831511
-2.2388261,53.4832256
-2.2378981,53.4831409
-2.2384594,53.4832351
-2.2385006,53.4840262
-2.2384748,53.4845234
-2.2384913,53.4841353
-2.2379393,53.484289
-2.2377311,53.4843545
-2.2378569,53.4841945
-2.2383105,53.4840436
-2.2382647,53.4840591
-2.2382173,53.4840727
-2.2377874,53.4842183
-2.2368376,53.4846055
-2.2368106,53.4846213
-2.2367705,53.4846454
-2.2365117,53.4847818
-2.2364846,53.4847969
-2.2333422,53.4829596
-2.2332999,53.4829898
-2.232784,53.4833608
-2.2327535,53.4833832
-2.2321662,53.483824
-2.2322232,53.4837825
-2.2327698,53.483371
-2.2338058,53.4826333
-2.2320339,53.4837527
-2.2321206,53.4836833
-2.2331457,53.4829549
-2.2332134,53.4829069
-2.2333481,53.4828115
-2.2336907,53.4825687
-2.234257,53.4821702
-2.2342211,53.4821933
-2.234536,53.4819378
-2.2347084,53.4820264
-2.2346696,53.4819228
-2.2345753,53.481907
-2.2346255,53.481903
-2.2340332,53.4817571
-2.2342788,53.4821555
-2.2344787,53.4820049
-2.2344784,53.4819829
-2.2353285,53.4815165
-2.2347666,53.4819664
-2.2347675,53.4819836
-2.2350624,53.4823007
-2.2351897,53.4822098
-2.2351515,53.482192
-2.2345937,53.4820656
-2.2346571,53.4820673
-2.2350192,53.4822784
-2.2350933,53.4823175
-2.2366771,53.4819069
-2.2357753,53.4825513
-2.2357546,53.4824775
-2.2357078,53.4824546
-2.2356534,53.482494
-2.2356383,53.4825607
-2.2315222,53.482784
-2.230983,53.4831791
-2.2322187,53.4824565
-2.2311654,53.4832141
-2.2311256,53.4832472
-2.2310916,53.4832736
-2.2308867,53.4834211
-2.2309347,53.4832142
-2.2301594,53.4838708
-2.2302339,53.4839166
-2.2299361,53.4841371
-2.2298813,53.4841759
-2.2307732,53.4846547
-2.2301881,53.4848215
-2.2303919,53.4847661
-2.2308244,53.484639
-2.230872,53.4846249
-2.231144,53.4844346
-2.2303011,53.4848843
-2.2302615,53.4848954
-2.2308957,53.4846766
-2.2369564,53.4815454
-2.2367062,53.481875
-2.2367199,53.4818583
-2.2368134,53.4815093
-2.2365504,53.4818312
-2.2316667,53.4821498
-2.2307918,53.4827303
-2.2304322,53.482526
-2.2306103,53.4824007
-2.2311589,53.4821992
-2.2313417,53.4821372
-2.2316164,53.4820404
-2.2316906,53.4820143
-2.2318376,53.4814642
-2.2314121,53.4815912
-2.2314031,53.4816086
-2.2316065,53.4818686
-2.2318703,53.4814657
-2.2321505,53.4818051
-2.2323037,53.4817836
-2.2322532,53.4817434
-2.2322506,53.4824308
-2.2324837,53.4822662
-2.2324998,53.482254
-2.2315503,53.4827638
-2.2315606,53.4827573
-2.2320706,53.4824015
-2.2321041,53.4823776
-2.232341,53.4818034
-2.2322115,53.4818686
-2.2331214,53.4823506
-2.2326973,53.4821364
-2.2326746,53.4821369
-2.2325479,53.4820638
-2.2325452,53.4820362
-2.2330209,53.4821368
-2.2328133,53.4820152
-2.232657,53.4819532
-2.2328097,53.4820408
-2.2336082,53.4814331
-2.2341044,53.4816787
-2.2335291,53.4815221
-2.2339923,53.4817341
-2.3623152,53.4691621
-2.3628488,53.4685195
-2.1946523,53.4769295
-2.1945161,53.4764903
-2.1948032,53.4771289
-2.1926204,53.476852
-2.1919571,53.4767996
-2.152336,53.5333381
-2.1525011,53.5324863
-2.1524565,53.5326219
-2.1525245,53.5326301
-2.1459895,53.5304552
-2.1458456,53.5305576
-2.1457873,53.5305833
-2.2506337,53.4270466
-2.2508632,53.4267192
-2.2504363,53.4269426
-2.2506374,53.4266662
-2.2480869,53.4267985
-2.2483141,53.4264973
-2.1523136,53.5316794
-2.1523225,53.531736
-2.1523439,53.5317962
-2.1519517,53.5317086
-2.151962,53.5317696
-2.1517199,53.5317172
-2.1517455,53.5318582
-2.1515127,53.5317412
-2.1515233,53.5317973
-2.1515352,53.5318726
-2.1514467,53.5317346
-2.1514601,53.5317999
-2.1514723,53.531876
-2.1513025,53.531745
-2.1513135,53.5318059
-2.1513208,53.5318785
-2.1512173,53.5317464
-2.1512266,53.5318067
-2.1512318,53.5318788
-2.1510083,53.5315009
-2.1510182,53.5312845
-2.1526042,53.5310166
-2.1510754,53.5311507
-2.1522828,53.5301937
-2.15104,53.5312169
-2.1508474,53.5313283
-2.1508479,53.5312737
-2.150851,53.5312259
-2.1506217,53.5317419
-2.1506235,53.5318009
-2.1506244,53.5318719
-2.1508047,53.5316335
-2.1509008,53.5316267
-2.1509614,53.5316239
-2.2499124,53.4266953
-2.2513003,53.4255076
-2.2499796,53.425717
-2.2495946,53.4261193
-2.2497265,53.4259965
-2.2496945,53.4260102
-2.3113366,53.4636892
-2.3109849,53.4635327
-2.3110843,53.4636844
-2.3108985,53.4638538
-2.3112837,53.4647239
-2.3117426,53.4645853
-2.3114115,53.4645822
-2.3119762,53.4647092
-2.3087982,53.4443667
-2.3087121,53.4442149
-2.3088454,53.4440929
-2.3091146,53.4440911
-2.3083097,53.444183
-2.2432011,53.4213171
-2.2439891,53.4208931
-2.2340352,53.4878314
-2.2339997,53.4878034
-2.2337659,53.4876171
-2.2331711,53.4881685
-2.277077,53.4425812
-2.2770181,53.4425683
-2.2776239,53.4425168
-2.2774611,53.4426078
-2.2771565,53.4426239
-2.2767964,53.4425025
-2.2769607,53.4424393
-2.2779414,53.4425275
-2.2773425,53.4424596
-2.2772768,53.4424382
-2.2772303,53.4424141
-2.2770538,53.4423201
-2.2774251,53.4425118
-2.2769497,53.4425034
-2.2769865,53.4425037
-2.2773883,53.4425105
-2.2755381,53.4663734
-2.2754263,53.4663773
-2.2758028,53.4668208
-2.2763427,53.4663496
-2.1735744,53.4874644
-2.2520197,53.4452975
-2.2529477,53.4447426
-2.2529615,53.4449969
-2.2602632,53.4459686
-2.2596195,53.4458518
-2.2792624,53.4451399
-2.2793192,53.4450481
-2.2798713,53.4459848
-2.2796347,53.4463096
-2.279409,53.4458664
-2.2802312,53.4459688
-2.2360277,53.4837477
-2.2370965,53.4842503
-2.2371172,53.4842649
-2.2362788,53.4837456
-2.2362914,53.483756
-2.2371059,53.4842565
-2.235996,53.4844296
-2.2360104,53.4844388
-2.2362329,53.4842988
-2.2362479,53.4843092
-2.2326928,53.4840195
-2.2326361,53.4840595
-2.2331809,53.4842641
-2.2324421,53.4838896
-2.2324701,53.4839785
-2.232604,53.4840436
-2.2326599,53.4840712
-2.2331285,53.484301
-2.2326217,53.4845263
-2.233082,53.4847726
-2.2310398,53.4854895
-2.2309394,53.4855222
-2.230437,53.4850698
-2.2305792,53.485232
-2.2307394,53.4853902
-2.2308911,53.4855383
-2.2304313,53.4848422
-2.2309234,53.4858207
-2.2341688,53.4860027
-2.2336702,53.4857371
-2.2335488,53.4857365
-2.2341476,53.4860996
-2.1853472,53.5306892
-2.2396072,53.4820912
-2.2400829,53.4816011
-2.2396666,53.4821114
-2.2393321,53.4829163
-2.2390519,53.4836194
-2.2387632,53.4842065
-2.2387555,53.4842623
-2.2367158,53.4825739
-2.2364838,53.4836202
-2.236761,53.483743
-2.2367353,53.4837268
-2.2365038,53.4836079
-2.2373803,53.4840882
-2.2374656,53.4840319
-2.2375002,53.4840437
-2.2374266,53.4841082
-2.2374143,53.4841031
-2.2367868,53.4837971
-2.2367764,53.4837529
-2.237401,53.4840972
-2.237484,53.4840836
-2.2375298,53.484054
-2.2374537,53.4840408
-2.2371027,53.4835137
-2.2371547,53.4835368
-2.2371952,53.4835517
-2.237464,53.4836673
-2.2375037,53.4836811
-2.2375206,53.483688
-2.2369599,53.4835323
-2.2369883,53.4835445
-2.2370103,53.4835545
-2.237685,53.4838392
-2.2377213,53.4838545
-2.2377495,53.4838663
-2.2312336,53.4816202
-2.2317161,53.4821693
-2.2316902,53.4821975
-2.2311432,53.4825586
-2.231157,53.4825495
-2.2295509,53.4828574
-2.2301299,53.4831876
-2.2304717,53.4829704
-2.2304577,53.4829633
-2.2305179,53.4829606
-2.2301601,53.4832056
-2.2313743,53.4836582
-2.2313368,53.4836377
-2.2315855,53.4835214
-2.2315618,53.483509
-2.2315403,53.4835003
-2.2311859,53.4832466
-2.2315738,53.4834359
-2.2330025,53.4835057
-2.2330299,53.4834857
-2.2337971,53.4832038
-2.234222,53.4828791
-2.2338184,53.4831895
-2.2335492,53.4831168
-2.2337698,53.4832216
-2.2377278,53.4834928
-2.2377249,53.4833952
-2.2376179,53.4835261
-2.231762,53.4862387
-2.2314421,53.4864786
-2.235782,53.4816482
-2.2327601,53.4826843
-2.2329702,53.4824755
-2.2329629,53.4824808
-2.2329487,53.48249
-2.2328891,53.4825323
-2.232668,53.4826815
-2.1348705,53.5338312
-2.1348844,53.5338043
-2.1349166,53.5338878
-2.134866,53.5338774
-2.1350042,53.5338589
-2.1350217,53.5338246
-2.1330248,53.5334861
-2.1330426,53.5334566
-2.1330593,53.5334282
-2.1331543,53.5332338
-2.1338286,53.5327831
-2.1339023,53.5336019
-2.1343598,53.5336865
-2.1344404,53.533543
-2.1347655,53.5329787
-2.1343142,53.5328804
-2.1339997,53.5328173
-2.1338099,53.5329952
-2.1335665,53.533045
-2.1338448,53.5331011
-2.1338117,53.5331593
-2.1335348,53.5331013
-2.1332614,53.5330535
-2.135099,53.5335622
-2.1351477,53.5334736
-2.1350479,53.5335521
-2.1350979,53.5334639
-2.1352098,53.5332722
-2.135307,53.5330952
-2.1352998,53.5330839
-2.134876,53.5329987
-2.1347655,53.5331806
-2.1350584,53.5336344
-2.1350053,53.5336232
-2.1345679,53.5335308
-2.1345225,53.5335199
-2.2264933,53.4138362
-2.2231208,53.4121695
-2.2229783,53.412059
-2.2208972,53.4152645
-2.2179872,53.415258
-2.2178485,53.4152323
-2.2181084,53.4152805
-2.2183922,53.4143451
-2.2175067,53.4141545
-2.2196472,53.4108671
-2.220285,53.410753
-2.2189669,53.4117506
-2.1348157,53.5329875
-2.134472,53.5337115
-2.1348894,53.5336302
-2.1349885,53.5336502
-2.1350421,53.5336632
-2.1344214,53.5336993
-2.365778,53.452431
-2.365888,53.4524467
-2.1333234,53.5330966
-2.1332453,53.5330806
-2.1332109,53.5330736
-2.1334678,53.5329419
-2.1333439,53.5329147
-2.1333063,53.5329063
-2.1335174,53.5329502
-2.1336881,53.5329853
-2.1337599,53.5329997
-2.1334808,53.5328405
-2.1333983,53.5328231
-2.1333586,53.5328146
-2.1337311,53.5328017
-2.1338058,53.5328168
-2.1338854,53.5328344
-2.1333736,53.533199
-2.1333354,53.5332697
-2.1335224,53.5332388
-2.1334913,53.5333006
-2.1337504,53.533286
-2.133718,53.5333455
-2.1340227,53.5331944
-2.1341246,53.5332138
-2.1340099,53.5330861
-2.1338762,53.5330598
-2.1338192,53.5332108
-2.1341218,53.5328807
-2.1339479,53.5328459
-2.1339659,53.5329255
-2.1338894,53.5329092
-2.133826,53.5328962
-2.133949,53.5329591
-2.133859,53.5329421
-2.1338015,53.5329309
-2.1339286,53.5329907
-2.1338311,53.5329723
-2.1337814,53.5329618
-2.1339146,53.533015
-2.133767,53.5329872
-2.3149809,53.4395159
-2.3145019,53.4397719
-2.3137772,53.4396065
-2.3138067,53.4394846
-2.3137872,53.4395653
-2.2337953,53.4819225
-2.2337557,53.481952
-2.2332435,53.4823291
-2.2992691,53.5234997
-2.134742,53.5331167
-2.1346921,53.533106
-2.1344943,53.5330646
-2.1343395,53.5331529
-2.1341785,53.533119
-2.135418,53.5331176
-2.1353569,53.5331052
-2.1354013,53.5330291
-2.1354545,53.5330399
-2.1362779,53.5332216
-2.1362979,53.5332144
-2.1367868,53.533045
-2.136646,53.5332935
-2.1366314,53.5333221
-2.1361745,53.532918
-2.1360338,53.5331693
-2.1360179,53.5331979
-2.1358595,53.5328556
-2.1357199,53.5331031
-2.1357032,53.5331322
-2.1355904,53.5328008
-2.1357459,53.5325608
-2.136556,53.5327233
-2.1364388,53.5329726
-2.1356818,53.5325478
-2.1356201,53.5325351
-2.1361248,53.5323557
-2.1366673,53.5327697
-2.1366158,53.5327595
-2.1365676,53.5327496
-2.1363528,53.533227
-2.1366739,53.5333309
-2.1366553,53.5333638
-2.1362357,53.5335276
-2.1361987,53.53352
-2.1358567,53.5333969
-2.1359721,53.5332266
-2.1353194,53.5332697
-2.1357498,53.5335301
-2.1358965,53.5336411
-2.135326,53.5334384
-2.1354684,53.5330501
-2.1354311,53.5337914
-2.1368519,53.5334895
-2.1368945,53.5334125
-2.136594,53.5334837
-2.13668,53.5335014
-2.1363958,53.5332753
-2.1362635,53.5332474
-2.1354516,53.5330807
-2.1354333,53.5331171
-2.135313,53.533054
-2.1351655,53.5328578
-2.135236,53.5327281
-2.1354619,53.5326787
-2.1355356,53.5326929
-2.1355917,53.5327039
-2.1383932,53.5322262
-2.1465847,53.5178261
-2.146365,53.5179993
-2.1472024,53.5176214
-2.1473647,53.517577
-2.147164,53.517586
-2.1472147,53.5174638
-2.1472993,53.517416
-2.1460676,53.5176809
-2.1462962,53.5178274
-2.1460945,53.5177332
-2.1463235,53.5178059
-2.1463523,53.5177801
-2.1461063,53.517655
-2.1466781,53.5161602
-2.1467405,53.5160678
-2.1488088,53.5172844
-2.1486774,53.5171632
-2.1485755,53.5169981
-2.1489035,53.5172837
-2.2959604,53.5501626
-2.297377,53.5506449
-2.1386497,53.5330429
-2.1367612,53.5326844
-2.1367304,53.5326624
-2.1368093,53.5325133
-2.1369165,53.5323319
-2.1371364,53.5319628
-2.1375157,53.5313058
-2.1380644,53.5308247
-2.1482701,53.5199004
-2.1483433,53.5199278
-2.1483726,53.5198958
-2.1484109,53.5198598
-2.1490609,53.5193429
-2.1490528,53.5193212
-2.1479324,53.520726
-2.1478326,53.5207107
-2.1477249,53.5206928
-2.1480102,53.5203849
-2.1480293,53.520391
-2.1480883,53.5204063
-2.1482117,53.520259
-2.1481473,53.5202415
-2.1480556,53.5202158
-2.1491356,53.519304
-2.1492113,53.5192663
-2.1491709,53.5192569
-2.150037,53.5189076
-2.15005,53.5188391
-2.1503175,53.5187833
-2.1502361,53.5188722
-2.1501906,53.5188395
-2.1503812,53.5184526
-2.1501984,53.5187661
-2.150814,53.5186441
-2.1508327,53.5184958
-2.1509569,53.51863
-2.1511303,53.5186212
-2.136721,53.5327576
-2.1367423,53.5327191
-2.1366779,53.5326504
-2.1366265,53.5326404
-2.1365771,53.5326848
-2.1365999,53.5326441
-2.1367106,53.5324935
-2.1357271,53.5324684
-2.1344373,53.5319948
-2.1346888,53.5319011
-2.1347037,53.5318734
-2.1370031,53.531971
-2.1370225,53.5319384
-2.1355889,53.5325228
-2.1356105,53.5324865
-2.1356333,53.5324492
-2.2325678,53.4896614
-2.2327596,53.4893042
-2.2325634,53.4893834
-2.2322367,53.4890865
-2.2320782,53.4892482
-2.2322926,53.4896348
-2.2342234,53.4906416
-2.2324489,53.4907034
-2.2304448,53.4897538
-2.2307064,53.4894846
-2.2304934,53.4892885
-2.2307124,53.4891323
-2.2306739,53.4895062
-2.2308842,53.4895417
-2.2294939,53.4897097
-2.2277513,53.4908255
-2.2318494,53.4905877
-2.2293328,53.4884539
-2.2263351,53.4884949
-2.226228,53.4884239
-2.2261331,53.4886653
-2.2259743,53.488569
-2.2258737,53.4888181
-2.2256986,53.488712
-2.226661,53.4889808
-2.2258348,53.4880086
-2.2270489,53.4898153
-2.2267109,53.4895974
-2.2254298,53.4878984
-2.2249283,53.488129
-2.2254897,53.4879512
-2.2256319,53.4879015
-2.2254399,53.4881495
-2.2255885,53.4886846
-2.2254906,53.4886227
-2.2253672,53.4878432
-2.2249576,53.4889884
-2.2255489,53.4886591
-2.2252638,53.4881716
-2.2261323,53.4883234
-2.2250038,53.4890144
-2.2250401,53.4890379
-2.2244254,53.4882231
-2.2242779,53.4885667
-2.2536934,53.4725342
-2.2546742,53.4722087
-2.3198528,53.4960712
-2.3322373,53.4841068
-2.138414,53.5317586
-2.1386883,53.5316068
-2.1386406,53.5316405
-2.1388854,53.5318085
-2.1388846,53.5318886
-2.1390348,53.5321033
-2.1391764,53.5320654
-2.1399793,53.5316186
-2.1394213,53.5315122
-2.139526,53.5315672
-2.1398512,53.5317056
-2.1389751,53.5317454
-2.1392073,53.5320517
-2.1391256,53.5320407
-2.1390543,53.532026
-2.1399203,53.5316571
-2.139476,53.5315363
-2.1390096,53.5319595
-2.1383711,53.5317336
-2.1383332,53.5317113
-2.3633416,53.4484622
-2.3635752,53.4483999
-2.2511499,53.4881031
-2.2510568,53.4881179
-2.2507751,53.4878748
-2.251611,53.4877946
-2.2509713,53.4880749
-2.251197,53.4880045
-2.2510694,53.4878339
-2.2508418,53.4878953
-2.2512012,53.4880845
-2.2507812,53.4879104
-2.250959,53.4880987
-2.2509644,53.4880883
-2.250871,53.4879358
-2.2509248,53.4880104
-2.2512508,53.4880135
-2.2512208,53.4880085
-2.2510975,53.4878715
-2.2511553,53.4879489
-2.2512734,53.4879749
-2.2511685,53.4878493
-2.2512322,53.4879256
-2.2510875,53.4877864
-2.2293512,53.4738025
-2.2291219,53.4731803
-2.2290864,53.4731466
-2.229056,53.4731193
-2.2289554,53.4731893
-2.2290887,53.4733459
-2.228978,53.473216
-2.2286513,53.4733128
-2.2285976,53.4732607
-2.227614,53.472837
-2.228247,53.4735608
-2.2282208,53.4737094
-2.2285829,53.473747
-2.2279004,53.4736754
-2.2285355,53.4735621
-2.2274931,53.4734463
-2.2270363,53.4733721
-2.2271931,53.4731943
-2.2279824,53.4732603
-2.2282289,53.4731813
-2.2279248,53.473194
-2.2281472,53.4731264
-2.227803,53.4730541
-2.2279709,53.473002
-2.2276757,53.4729078
-2.2282219,53.4726025
-2.2282907,53.4724596
-2.2268878,53.4730976
-2.2269282,53.4731464
-2.227102,53.4733512
-2.2272529,53.4735198
-2.2273538,53.4736354
-2.2256934,53.4734219
-2.2255969,53.4734083
